"","ST","Drug","NumRes","NumSusc","Pathogen"
"1720","646","Cefuroxime",0,1,"E. coli"
"1721","646","CefuroximeAxetil",0,1,"E. coli"
"1722","646","Ciprofloxacin",0,1,"E. coli"
"1723","646","Ertapenem",0,1,"E. coli"
"1724","646","Gentamicin",0,1,"E. coli"
"1725","646","Meropenem",0,1,"E. coli"
"1726","646","PipTaz",0,1,"E. coli"
"1727","646","Tigecycline",0,1,"E. coli"
"1728","646","Tobramycin",0,1,"E. coli"
"1729","646","Trimethoprim",0,1,"E. coli"
"1730","648","Amikacin",1,3,"E. coli"
"1731","648","AmoxiClav",4,1,"E. coli"
"1732","648","Ampicillin",5,0,"E. coli"
"1733","648","Aztreonam",2,3,"E. coli"
"1734","648","Cefalotin",4,0,"E. coli"
"1735","648","Cefepime",1,3,"E. coli"
"1736","648","Cefotaxime",2,3,"E. coli"
"1737","648","Cefoxitin",0,1,"E. coli"
"1738","648","Ceftazidime",1,3,"E. coli"
"1739","648","Cefuroxime",4,1,"E. coli"
"1740","648","CefuroximeAxetil",4,1,"E. coli"
"1741","648","Ciprofloxacin",5,0,"E. coli"
"1742","648","Ertapenem",0,5,"E. coli"
"1743","648","Gentamicin",2,3,"E. coli"
"1744","648","Meropenem",0,5,"E. coli"
"1745","648","PipTaz",1,4,"E. coli"
"1746","648","Tigecycline",0,5,"E. coli"
"1747","648","Tobramycin",3,2,"E. coli"
"1748","648","Trimethoprim",4,1,"E. coli"
"1749","69","Amikacin",0,31,"E. coli"
"1750","69","AmoxiClav",7,24,"E. coli"
"1751","69","Ampicillin",26,5,"E. coli"
"1752","69","Aztreonam",0,31,"E. coli"
"1753","69","Cefalotin",0,18,"E. coli"
"1754","69","Cefepime",0,31,"E. coli"
"1755","69","Cefotaxime",0,31,"E. coli"
"1756","69","Cefoxitin",0,31,"E. coli"
"1757","69","Ceftazidime",0,31,"E. coli"
"1758","69","Cefuroxime",0,31,"E. coli"
"1759","69","CefuroximeAxetil",0,31,"E. coli"
"1760","69","Ciprofloxacin",5,24,"E. coli"
"1761","69","Ertapenem",0,31,"E. coli"
"1762","69","Gentamicin",1,30,"E. coli"
"1763","69","Meropenem",0,31,"E. coli"
"1764","69","PipTaz",1,30,"E. coli"
"1765","69","Tigecycline",0,31,"E. coli"
"1766","69","Tobramycin",1,30,"E. coli"
"1767","69","Trimethoprim",24,7,"E. coli"
"1768","73","Amikacin",0,64,"E. coli"
"1769","73","AmoxiClav",24,42,"E. coli"
"1770","73","Ampicillin",37,29,"E. coli"
"1771","73","Aztreonam",1,64,"E. coli"
"1772","73","Cefalotin",7,37,"E. coli"
"1773","73","Cefepime",0,66,"E. coli"
"1774","73","Cefotaxime",1,65,"E. coli"
"1775","73","Cefoxitin",1,63,"E. coli"
"1776","73","Ceftazidime",0,64,"E. coli"
"1777","73","Cefuroxime",7,59,"E. coli"
"1778","73","CefuroximeAxetil",7,59,"E. coli"
"1779","73","Ciprofloxacin",2,62,"E. coli"
"1780","73","Ertapenem",0,66,"E. coli"
"1781","73","Gentamicin",0,65,"E. coli"
"1782","73","Meropenem",0,66,"E. coli"
"1783","73","PipTaz",8,57,"E. coli"
"1784","73","Tigecycline",0,66,"E. coli"
"1785","73","Tobramycin",1,64,"E. coli"
"1786","73","Trimethoprim",8,56,"E. coli"
"1787","753","Amikacin",0,1,"E. coli"
"1788","753","AmoxiClav",1,0,"E. coli"
"1789","753","Ampicillin",1,0,"E. coli"
"1790","753","Aztreonam",0,0,"E. coli"
"1791","753","Cefalotin",1,0,"E. coli"
"1792","753","Cefepime",0,1,"E. coli"
"1793","753","Cefotaxime",0,1,"E. coli"
"1794","753","Cefoxitin",0,0,"E. coli"
"1795","753","Ceftazidime",0,1,"E. coli"
"1796","753","Cefuroxime",1,0,"E. coli"
"1797","753","CefuroximeAxetil",1,0,"E. coli"
"1798","753","Ciprofloxacin",0,1,"E. coli"
"1799","753","Ertapenem",0,1,"E. coli"
"1800","753","Gentamicin",0,1,"E. coli"
"1801","753","Meropenem",0,1,"E. coli"
"1802","753","PipTaz",0,1,"E. coli"
"1803","753","Tigecycline",0,1,"E. coli"
"1804","753","Tobramycin",0,1,"E. coli"
"1805","753","Trimethoprim",0,1,"E. coli"
"1806","773","Amikacin",0,1,"E. coli"
"1807","773","AmoxiClav",0,1,"E. coli"
"1808","773","Ampicillin",1,0,"E. coli"
"1809","773","Aztreonam",0,1,"E. coli"
"1810","773","Cefalotin",0,1,"E. coli"
"1811","773","Cefepime",0,1,"E. coli"
"1812","773","Cefotaxime",0,1,"E. coli"
"1813","773","Cefoxitin",0,1,"E. coli"
"1814","773","Ceftazidime",0,1,"E. coli"
"1815","773","Cefuroxime",0,1,"E. coli"
"1816","773","CefuroximeAxetil",0,1,"E. coli"
"1817","773","Ciprofloxacin",1,0,"E. coli"
"1818","773","Ertapenem",0,1,"E. coli"
"1819","773","Gentamicin",0,1,"E. coli"
"1820","773","Meropenem",0,1,"E. coli"
"1821","773","PipTaz",0,1,"E. coli"
"1822","773","Tigecycline",0,1,"E. coli"
"1823","773","Tobramycin",0,1,"E. coli"
"1824","773","Trimethoprim",0,1,"E. coli"
"1825","80","Amikacin",0,4,"E. coli"
"1826","80","AmoxiClav",0,4,"E. coli"
"1827","80","Ampicillin",2,2,"E. coli"
"1828","80","Aztreonam",0,4,"E. coli"
"1829","80","Cefalotin",0,3,"E. coli"
"1830","80","Cefepime",0,4,"E. coli"
"1831","80","Cefotaxime",0,4,"E. coli"
"1832","80","Cefoxitin",0,4,"E. coli"
"1833","80","Ceftazidime",0,4,"E. coli"
"1834","80","Cefuroxime",0,4,"E. coli"
"1835","80","CefuroximeAxetil",0,4,"E. coli"
"1836","80","Ciprofloxacin",0,4,"E. coli"
"1837","80","Ertapenem",0,4,"E. coli"
"1838","80","Gentamicin",0,4,"E. coli"
"1839","80","Meropenem",0,4,"E. coli"
"1840","80","PipTaz",0,4,"E. coli"
"1841","80","Tigecycline",0,4,"E. coli"
"1842","80","Tobramycin",0,4,"E. coli"
"1843","80","Trimethoprim",0,4,"E. coli"
"1844","88","Amikacin",0,5,"E. coli"
"1845","88","AmoxiClav",2,3,"E. coli"
"1846","88","Ampicillin",3,2,"E. coli"
"1847","88","Aztreonam",0,5,"E. coli"
"1848","88","Cefalotin",1,2,"E. coli"
"1849","88","Cefepime",0,5,"E. coli"
"1850","88","Cefotaxime",1,4,"E. coli"
"1851","88","Cefoxitin",0,4,"E. coli"
"1852","88","Ceftazidime",1,4,"E. coli"
"1853","88","Cefuroxime",1,4,"E. coli"
"1854","88","CefuroximeAxetil",1,4,"E. coli"
"1855","88","Ciprofloxacin",1,4,"E. coli"
"1856","88","Ertapenem",0,5,"E. coli"
"1857","88","Gentamicin",0,5,"E. coli"
"1858","88","Meropenem",0,5,"E. coli"
"1859","88","PipTaz",0,4,"E. coli"
"1860","88","Tigecycline",0,5,"E. coli"
"1861","88","Tobramycin",0,5,"E. coli"
"1862","88","Trimethoprim",2,3,"E. coli"
"1863","91","Amikacin",0,1,"E. coli"
"1864","91","AmoxiClav",0,1,"E. coli"
"1865","91","Ampicillin",0,1,"E. coli"
"1866","91","Aztreonam",0,1,"E. coli"
"1867","91","Cefalotin",0,1,"E. coli"
"1868","91","Cefepime",0,1,"E. coli"
"1869","91","Cefotaxime",0,1,"E. coli"
"1870","91","Cefoxitin",0,1,"E. coli"
"1871","91","Ceftazidime",0,1,"E. coli"
"1872","91","Cefuroxime",0,1,"E. coli"
"1873","91","CefuroximeAxetil",0,1,"E. coli"
"1874","91","Ciprofloxacin",0,1,"E. coli"
"1875","91","Ertapenem",0,1,"E. coli"
"1876","91","Gentamicin",0,1,"E. coli"
"1877","91","Meropenem",0,1,"E. coli"
"1878","91","PipTaz",0,1,"E. coli"
"1879","91","Tigecycline",0,1,"E. coli"
"1880","91","Tobramycin",0,1,"E. coli"
"1881","91","Trimethoprim",0,1,"E. coli"
"1882","93","Amikacin",0,2,"E. coli"
"1883","93","AmoxiClav",0,2,"E. coli"
"1884","93","Ampicillin",1,1,"E. coli"
"1885","93","Aztreonam",0,2,"E. coli"
"1886","93","Cefalotin",0,2,"E. coli"
"1887","93","Cefepime",0,2,"E. coli"
"1888","93","Cefotaxime",0,2,"E. coli"
"1889","93","Cefoxitin",0,2,"E. coli"
"1890","93","Ceftazidime",0,2,"E. coli"
"1891","93","Cefuroxime",0,2,"E. coli"
"1892","93","CefuroximeAxetil",0,2,"E. coli"
"1893","93","Ciprofloxacin",0,2,"E. coli"
"1894","93","Ertapenem",0,2,"E. coli"
"1895","93","Gentamicin",0,2,"E. coli"
"1896","93","Meropenem",0,2,"E. coli"
"1897","93","PipTaz",0,2,"E. coli"
"1898","93","Tigecycline",0,2,"E. coli"
"1899","93","Tobramycin",0,2,"E. coli"
"1900","93","Trimethoprim",0,2,"E. coli"
"1901","95","Amikacin",0,47,"E. coli"
"1902","95","AmoxiClav",9,38,"E. coli"
"1903","95","Ampicillin",25,22,"E. coli"
"1904","95","Aztreonam",0,46,"E. coli"
"1905","95","Cefalotin",2,35,"E. coli"
"1906","95","Cefepime",0,47,"E. coli"
"1907","95","Cefotaxime",0,47,"E. coli"
"1908","95","Cefoxitin",0,46,"E. coli"
"1909","95","Ceftazidime",0,46,"E. coli"
"1910","95","Cefuroxime",1,46,"E. coli"
"1911","95","CefuroximeAxetil",1,46,"E. coli"
"1912","95","Ciprofloxacin",3,44,"E. coli"
"1913","95","Ertapenem",0,47,"E. coli"
"1914","95","Gentamicin",1,46,"E. coli"
"1915","95","Meropenem",0,47,"E. coli"
"1916","95","PipTaz",2,45,"E. coli"
"1917","95","Tigecycline",0,47,"E. coli"
"1918","95","Tobramycin",1,46,"E. coli"
"1919","95","Trimethoprim",11,36,"E. coli"
"1920","963","Amikacin",0,2,"E. coli"
"1921","963","AmoxiClav",0,2,"E. coli"
"1922","963","Ampicillin",1,1,"E. coli"
"1923","963","Aztreonam",1,1,"E. coli"
"1924","963","Cefalotin",1,0,"E. coli"
"1925","963","Cefepime",0,2,"E. coli"
"1926","963","Cefotaxime",1,1,"E. coli"
"1927","963","Cefoxitin",0,1,"E. coli"
"1928","963","Ceftazidime",1,1,"E. coli"
"1929","963","Cefuroxime",1,1,"E. coli"
"1930","963","CefuroximeAxetil",1,1,"E. coli"
"1931","963","Ciprofloxacin",0,2,"E. coli"
"1932","963","Ertapenem",0,2,"E. coli"
"1933","963","Gentamicin",0,2,"E. coli"
"1934","963","Meropenem",0,2,"E. coli"
"1935","963","PipTaz",0,2,"E. coli"
"1936","963","Tigecycline",0,2,"E. coli"
"1937","963","Tobramycin",0,2,"E. coli"
"1938","963","Trimethoprim",0,2,"E. coli"
"1939","973","Amikacin",0,1,"E. coli"
"1940","973","AmoxiClav",0,1,"E. coli"
"1941","973","Ampicillin",0,1,"E. coli"
"1942","973","Aztreonam",0,1,"E. coli"
"1943","973","Cefalotin",1,0,"E. coli"
"1944","973","Cefepime",0,1,"E. coli"
"1945","973","Cefotaxime",0,1,"E. coli"
"1946","973","Cefoxitin",0,1,"E. coli"
"1947","973","Ceftazidime",0,1,"E. coli"
"1948","973","Cefuroxime",0,1,"E. coli"
"1949","973","CefuroximeAxetil",0,1,"E. coli"
"1950","973","Ciprofloxacin",0,1,"E. coli"
"1951","973","Ertapenem",0,1,"E. coli"
"1952","973","Gentamicin",0,1,"E. coli"
"1953","973","Meropenem",0,1,"E. coli"
"1954","973","PipTaz",0,1,"E. coli"
"1955","973","Tigecycline",0,1,"E. coli"
"1956","973","Tobramycin",0,1,"E. coli"
"1957","973","Trimethoprim",0,1,"E. coli"
"1958","976","Amikacin",0,1,"E. coli"
"1959","976","AmoxiClav",0,1,"E. coli"
"1960","976","Ampicillin",0,1,"E. coli"
"1961","976","Aztreonam",0,1,"E. coli"
"1962","976","Cefalotin",0,1,"E. coli"
"1963","976","Cefepime",0,1,"E. coli"
"1964","976","Cefotaxime",0,1,"E. coli"
"1965","976","Cefoxitin",0,1,"E. coli"
"1966","976","Ceftazidime",0,1,"E. coli"
"1967","976","Cefuroxime",0,1,"E. coli"
"1968","976","CefuroximeAxetil",0,1,"E. coli"
"1969","976","Ciprofloxacin",0,1,"E. coli"
"1970","976","Ertapenem",0,1,"E. coli"
"1971","976","Gentamicin",0,1,"E. coli"
"1972","976","Meropenem",0,1,"E. coli"
"1973","976","PipTaz",0,1,"E. coli"
"1974","976","Tigecycline",0,1,"E. coli"
"1975","976","Tobramycin",0,1,"E. coli"
"1976","976","Trimethoprim",0,1,"E. coli"
"1977","998","Amikacin",0,2,"E. coli"
"1978","998","AmoxiClav",2,0,"E. coli"
"1979","998","Ampicillin",2,0,"E. coli"
"1980","998","Aztreonam",0,2,"E. coli"
"1981","998","Cefalotin",0,1,"E. coli"
"1982","998","Cefepime",0,2,"E. coli"
"1983","998","Cefotaxime",0,2,"E. coli"
"1984","998","Cefoxitin",0,2,"E. coli"
"1985","998","Ceftazidime",0,2,"E. coli"
"1986","998","Cefuroxime",0,2,"E. coli"
"1987","998","CefuroximeAxetil",0,2,"E. coli"
"1988","998","Ciprofloxacin",0,2,"E. coli"
"1989","998","Ertapenem",0,2,"E. coli"
"1990","998","Gentamicin",0,2,"E. coli"
"1991","998","Meropenem",0,2,"E. coli"
"1992","998","PipTaz",0,2,"E. coli"
"1993","998","Tigecycline",0,2,"E. coli"
"1994","998","Tobramycin",0,2,"E. coli"
"1995","998","Trimethoprim",1,1,"E. coli"
