"","ST","Drug","NumRes","NumSusc","Pathogen"
"1649",961,"PipTaz",0,1,"E. coli"
"1650",961,"Tigecycline",0,1,"E. coli"
"1651",963,"Amoxicillin",0,1,"E. coli"
"1652",963,"AmoxiClav",0,1,"E. coli"
"1653",963,"Cefotaxime",0,1,"E. coli"
"1654",963,"Ceftazidime",0,1,"E. coli"
"1655",963,"Cefuroxime",0,1,"E. coli"
"1656",963,"Ciprofloxacin",0,1,"E. coli"
"1657",963,"Gentamicin",0,1,"E. coli"
"1658",963,"Imipenem",0,1,"E. coli"
"1659",963,"PipTaz",0,1,"E. coli"
"1660",963,"Tigecycline",0,1,"E. coli"
"1661",964,"Amoxicillin",1,0,"E. coli"
"1662",964,"AmoxiClav",1,0,"E. coli"
"1663",964,"Cefotaxime",0,1,"E. coli"
"1664",964,"Ceftazidime",0,1,"E. coli"
"1665",964,"Cefuroxime",1,0,"E. coli"
"1666",964,"Ciprofloxacin",1,0,"E. coli"
"1667",964,"Gentamicin",0,1,"E. coli"
"1668",964,"Imipenem",1,0,"E. coli"
"1669",964,"PipTaz",1,0,"E. coli"
"1670",964,"Tigecycline",0,1,"E. coli"
"1671",967,"Amoxicillin",0,1,"E. coli"
"1672",967,"AmoxiClav",0,1,"E. coli"
"1673",967,"Cefotaxime",0,0,"E. coli"
"1674",967,"Ceftazidime",0,1,"E. coli"
"1675",967,"Cefuroxime",0,1,"E. coli"
"1676",967,"Ciprofloxacin",0,1,"E. coli"
"1677",967,"Gentamicin",0,1,"E. coli"
"1678",967,"Imipenem",0,1,"E. coli"
"1679",967,"PipTaz",0,1,"E. coli"
"1680",967,"Tigecycline",0,0,"E. coli"
"1681",973,"Amoxicillin",2,1,"E. coli"
"1682",973,"AmoxiClav",2,1,"E. coli"
"1683",973,"Cefotaxime",0,3,"E. coli"
"1684",973,"Ceftazidime",0,3,"E. coli"
"1685",973,"Cefuroxime",0,3,"E. coli"
"1686",973,"Ciprofloxacin",0,3,"E. coli"
"1687",973,"Gentamicin",1,2,"E. coli"
"1688",973,"Imipenem",0,3,"E. coli"
"1689",973,"PipTaz",0,3,"E. coli"
"1690",973,"Tigecycline",0,3,"E. coli"
"1691",974,"Amoxicillin",0,1,"E. coli"
"1692",974,"AmoxiClav",0,1,"E. coli"
"1693",974,"Cefotaxime",0,1,"E. coli"
"1694",974,"Ceftazidime",0,1,"E. coli"
"1695",974,"Cefuroxime",0,1,"E. coli"
"1696",974,"Ciprofloxacin",0,1,"E. coli"
"1697",974,"Gentamicin",0,1,"E. coli"
"1698",974,"Imipenem",0,1,"E. coli"
"1699",974,"PipTaz",0,1,"E. coli"
"1700",974,"Tigecycline",0,1,"E. coli"
"1701",978,"Amoxicillin",0,1,"E. coli"
"1702",978,"AmoxiClav",0,1,"E. coli"
"1703",978,"Cefotaxime",0,1,"E. coli"
"1704",978,"Ceftazidime",0,1,"E. coli"
"1705",978,"Cefuroxime",1,0,"E. coli"
"1706",978,"Ciprofloxacin",0,1,"E. coli"
"1707",978,"Gentamicin",0,1,"E. coli"
"1708",978,"Imipenem",0,1,"E. coli"
"1709",978,"PipTaz",0,1,"E. coli"
"1710",978,"Tigecycline",0,1,"E. coli"
"1711",998,"Amoxicillin",4,0,"E. coli"
"1712",998,"AmoxiClav",2,2,"E. coli"
"1713",998,"Cefotaxime",0,3,"E. coli"
"1714",998,"Ceftazidime",0,4,"E. coli"
"1715",998,"Cefuroxime",1,3,"E. coli"
"1716",998,"Ciprofloxacin",0,4,"E. coli"
"1717",998,"Gentamicin",0,3,"E. coli"
"1718",998,"Imipenem",0,4,"E. coli"
"1719",998,"PipTaz",2,2,"E. coli"
"1720",998,"Tigecycline",0,3,"E. coli"
